match_id,team,is_hsv,frame,simple_sync
DFL-MAT-J041VB,0,False,160964,0.9
DFL-MAT-J041VB,0,False,66625,0.8
DFL-MAT-J041VB,0,False,67425,0.6
DFL-MAT-J041VB,0,False,32475,0.8
DFL-MAT-J041VB,0,False,51575,1.0
DFL-MAT-J041VB,0,False,113539,0.8
DFL-MAT-J041VB,0,False,122339,0.7
DFL-MAT-J041VB,0,False,120214,0.7
DFL-MAT-J041VB,0,False,163039,0.7
DFL-MAT-J041VB,0,False,176489,0.9
DFL-MAT-J041VB,0,False,113214,0.7
DFL-MAT-J041VB,0,False,136064,0.5
DFL-MAT-J041VB,0,False,78525,1.0
DFL-MAT-J041VB,0,False,106714,1.0
DFL-MAT-J041VB,0,False,157464,0.8
DFL-MAT-J041VB,0,False,25675,0.6
DFL-MAT-J041VB,0,False,173939,0.8
DFL-MAT-J041VB,0,False,117714,0.5
DFL-MAT-J041VB,0,False,167364,1.0
DFL-MAT-J041VB,0,False,116689,0.5
DFL-MAT-J041VB,0,False,100789,0.9
DFL-MAT-J041VB,0,False,124064,0.6
DFL-MAT-J041VB,0,False,122039,0.6
DFL-MAT-J041VB,0,False,172214,0.8
DFL-MAT-J041VB,0,False,176439,1.0
DFL-MAT-J041VB,0,False,153114,1.0
DFL-MAT-J041VB,0,False,118114,0.6
DFL-MAT-J041VB,0,False,106439,0.7
DFL-MAT-J041VB,0,False,111539,0.6
DFL-MAT-J041VB,0,False,115539,0.9
DFL-MAT-J041VB,0,False,61075,1.0
DFL-MAT-J041VB,0,False,121314,0.8
DFL-MAT-J041VB,1,True,75500,0.6
DFL-MAT-J041VB,1,True,19250,1.0
DFL-MAT-J041VB,1,True,143814,0.5
DFL-MAT-J041VB,1,True,154964,0.5
DFL-MAT-J041VB,1,True,174789,0.8
DFL-MAT-J041VB,1,True,144989,0.6
DFL-MAT-J041VB,1,True,38350,0.8
DFL-MAT-J041VB,1,True,158414,0.5
DFL-MAT-J041VB,1,True,177914,0.8
DFL-MAT-J041VB,1,True,22775,0.7
DFL-MAT-J041VB,1,True,34200,1.0
DFL-MAT-J041VB,1,True,19800,1.0
DFL-MAT-J041VB,1,True,133514,0.7
DFL-MAT-J041VB,1,True,184539,0.5555555555555556
DFL-MAT-J041VB,1,True,180389,0.6666666666666666
DFL-MAT-J041VB,1,True,140814,0.7
DFL-MAT-J041VB,1,True,38450,0.9
DFL-MAT-J041VB,1,True,164114,0.9
DFL-MAT-J041VB,1,True,69525,0.7
DFL-MAT-J041VB,1,True,33325,1.0
DFL-MAT-J041VB,1,True,145389,0.6
DFL-MAT-J041VB,1,True,43825,0.7
DFL-MAT-J041VB,1,True,100839,0.7
DFL-MAT-J041VB,1,True,177439,0.7
DFL-MAT-J041VB,1,True,40425,1.0
DFL-MAT-J041VB,1,True,105014,0.8
DFL-MAT-J041VB,1,True,38675,0.9
DFL-MAT-J041VB,1,True,51025,1.0
DFL-MAT-J041VB,1,True,22475,0.6
DFL-MAT-J041VB,1,True,155264,0.5
DFL-MAT-J041VB,1,True,32725,1.0
DFL-MAT-J041VB,1,True,183414,0.7777777777777778
DFL-MAT-J041VB,1,True,112589,0.7
DFL-MAT-J041VB,1,True,48800,1.0
