time_block,TPR,game_state
90+,0.4597763784268216,leading
90+,0.226283958329381,leading
90+,0.212604850951416,leading
90+,0.2297102374011712,leading
90+,0.249646909392412,leading
90+,0.3204332642986255,leading
90+,0.3214022632597745,leading
90+,0.2682726559666241,leading
90+,0.3127840591885396,leading
90+,0.3099711684100059,leading
90+,0.3040281691774207,leading
90+,0.2384920595423067,leading
90+,0.2394632300189917,leading
90+,0.2668077156154219,leading
90+,0.2706778001107948,leading
90+,0.2779124382989629,leading
90+,0.2392873282281792,leading
90+,0.3286521346949008,leading
90+,0.2419450133561457,leading
90+,0.251779460668847,leading
90+,0.2582662512324777,leading
90+,0.4075376035860225,leading
90+,0.3585172613282171,leading
90+,0.2863608279391623,leading
90+,0.2844939903283505,leading
90+,0.350879433974163,leading
90+,0.3267078870336971,leading
90+,0.4732678540834052,leading
90+,0.4150217600717034,leading
90+,0.3626344268704461,leading
90+,0.4027908830426584,leading
90+,0.4067344002869999,leading
90+,0.5121894735826855,leading
90+,0.5675557468515218,leading
90+,0.5485454587598317,leading
90+,0.4764883459147523,leading
90+,0.3880385763969203,leading
90+,0.4022042692985569,leading
90+,0.261827357946064,leading
90+,0.3254010761482511,leading
90+,0.521608623024982,leading
90+,0.5631978504534488,leading
90+,0.5394970802932988,leading
90+,0.3722568456536881,leading
90+,0.465822317026815,leading
90+,0.4170552151792429,leading
90+,0.3794370971696166,leading
90+,0.4511498119041821,leading
90+,0.6032778661212008,leading
90+,0.3211871545335447,leading
90+,0.5965707546973236,leading
90+,0.4925091280814904,leading
90+,0.603665476732965,leading
90+,0.5364093767470229,leading
90+,0.5757856845859468,leading
90+,0.5022439927984589,leading
90+,0.4796918008466573,leading
90+,0.5407542471380773,leading
90+,0.5031904121669623,leading
90+,0.4702561612449095,leading
90+,0.4410520605576362,leading
90+,0.3434412800161194,leading
90+,0.3293800279304074,leading
90+,0.299935800843365,leading
90+,0.3199026248236522,leading
90+,0.2950132425358919,leading
90+,0.288057487203013,leading
90+,0.3999523068668691,leading
90+,0.3173311001155932,leading
90+,0.3207814735859627,leading
90+,0.3905392156406363,leading
90+,0.2796575324129834,leading
90+,0.4496738665602699,leading
90+,0.4586886143764995,leading
90+,0.6001819028212193,leading
90+,0.5632457616318463,leading
90+,0.405154850117605,leading
90+,0.3943743309674018,leading
90+,0.4839086243022248,leading
90+,0.399278864844996,leading
90+,0.3074145736760585,leading
90+,0.3114735780324407,leading
90+,0.4442636710239233,leading
90+,0.3420631049135226,leading
90+,0.4165275718910666,leading
90+,0.7059106034960927,leading
90+,0.4978780210404346,leading
90+,0.509694233417986,leading
90+,0.5239085859870457,leading
90+,0.4237210234135266,leading
90+,0.3374649352315115,leading
90+,0.3607059499949837,leading
90+,0.390935746895331,leading
90+,0.357849593217634,leading
90+,0.3755282253022446,leading
90+,0.5304246909851583,leading
90+,0.4239967265679173,leading
90+,0.3400654974122327,leading
90+,0.4806251528543823,leading
90+,0.587454193198079,leading
90+,0.2595537085048205,leading
90+,0.2631603329924387,leading
90+,0.3763471346833638,leading
90+,0.349413672097481,leading
90+,0.3878865740380384,leading
90+,0.4033947874000798,leading
90+,0.4068636253237224,leading
90+,0.3423959807477358,leading
90+,0.5983060442563587,leading
90+,0.522799151531656,leading
90+,0.4702062315513667,leading
90+,0.6055473256001215,leading
90+,0.5789794247187428,leading
90+,0.6338166040718085,leading
90+,0.3811626228719666,leading
90+,0.4447223420477429,leading
90+,0.6258981547314757,leading
90+,0.4994414767180847,leading
90+,0.5579643229752536,leading
90+,0.5467602414097238,leading
90+,0.5580032823591964,leading
90+,0.5528404288846058,leading
90+,0.5362285527083751,leading
90+,0.539433784561753,leading
90+,0.5176624894358907,leading
90+,0.4052858804482666,leading
90+,0.5334830957493873,leading
90+,0.5307938491966201,leading
90+,0.3620530560202564,leading
90+,0.3542414684535921,leading
90+,0.4434856028438468,leading
90+,0.6481422517739209,leading
90+,0.518750184624722,leading
90+,0.4649934141057402,leading
90+,0.3530834063548975,leading
90+,0.4029300991784125,leading
90+,0.3970163991183345,leading
90+,0.3858027958355778,leading
90+,0.3932939152980843,leading
90+,0.3509716555708117,leading
90+,0.2427723372759753,leading
90+,0.2263032859218486,leading
90+,0.4331558531955981,leading
90+,0.6382173193831092,leading
90+,0.551728273757758,leading
90+,0.7419437391809118,leading
90+,0.6543602165571814,leading
90+,0.5194312917569998,leading
90+,0.5801351319417969,leading
90+,0.4977472669985725,leading
90+,0.4724493107408548,leading
90+,0.4659543631321365,leading
90+,0.3288577287118034,leading
90+,0.4890282247653892,leading
90+,0.3912215941252958,leading
90+,0.649033242470972,leading
90+,0.4666268337789946,leading
90+,0.6282672162815952,leading
90+,0.2778812634988644,leading
90+,0.2904370883137864,leading
90+,0.2986036942209596,leading
90+,0.2904794950244893,leading
90+,0.3383500776900069,leading
90+,0.3356025183305632,leading
90+,0.4542856993730798,leading
90+,0.4311387185645746,leading
90+,0.5568735649101245,leading
90+,0.41240644894867,leading
90+,0.4447256660694233,leading
90+,0.2959708174028981,leading
90+,0.2459261835660811,leading
90+,0.2784063249257026,leading
90+,0.6246379787121965,leading
90+,0.4554276958949682,leading
90+,0.4823374051943626,leading
90+,0.4397414698899621,leading
90+,0.4113718208814609,leading
90+,0.4230420518173222,leading
90+,0.4487299405521269,leading
90+,0.7456409310133197,leading
90+,0.5853843303924812,leading
90+,0.7462335503241497,leading
90+,0.5651745403732324,leading
90+,0.4688937586376893,leading
90+,0.5136087167890749,leading
90+,0.5941980770161953,leading
90+,0.463639967878473,leading
90+,0.6114105699319405,leading
90+,0.4806377014040642,leading
90+,0.4045431817229418,leading
90+,0.3978501834213477,leading
90+,0.5211211099561691,leading
90+,0.4390033661894916,leading
90+,0.3600199592592171,leading
90+,0.3226556186874795,leading
90+,0.4578234612351164,leading
90+,0.4855908990306515,leading
90+,0.6357340652264538,leading
90+,0.4111185881944094,leading
90+,0.4018532370895064,leading
90+,0.3006481107942256,leading
90+,0.4427981763680061,leading
90+,0.3565913962161436,leading
90+,0.4230194644568857,leading
90+,0.5435290290944451,leading
90+,0.3830901530178244,leading
90+,0.3410723723273579,leading
90+,0.4634470596923601,leading
90+,0.5119925492714031,leading
90+,0.4681654551099364,leading
90+,0.4738244752806865,leading
90+,0.5327517359016083,leading
0-15,0.3426785366493817,level
0-15,0.2935964538817922,level
0-15,0.3192206652513004,level
0-15,0.3429044330059443,level
0-15,0.5643497145664733,level
0-15,0.5125908215835695,level
0-15,0.5391355239195148,level
0-15,0.5624239599835754,level
0-15,0.4096310771205199,level
0-15,0.3193607370971426,level
0-15,0.3393359383403558,level
0-15,0.3288489569612437,level
0-15,0.3542626280496387,level
0-15,0.3337489064642099,level
0-15,0.29436977356475,level
0-15,0.3567498932674879,level
0-15,0.3134317844681623,level
0-15,0.3218808933982146,level
0-15,0.4034415632167741,level
0-15,0.5087161501445193,level
0-15,0.5366738304164451,level
0-15,0.5479642852338934,level
0-15,0.5063190331415486,level
0-15,0.5693661017532607,level
0-15,0.3701740429080828,level
0-15,0.3347789560464834,level
0-15,0.5033358264402961,level
0-15,0.5175426552618503,level
0-15,0.4310934608627869,level
0-15,0.3725703817693291,level
0-15,0.5437960391982433,level
0-15,0.42249698374417,level
0-15,0.337539904205247,level
0-15,0.2504864007149618,level
0-15,0.4083108577243234,level
0-15,0.551653822205606,level
0-15,0.2406225379140542,level
0-15,0.3101177197183737,level
0-15,0.5534127107034975,level
0-15,0.4902016711676527,level
0-15,0.4782496264606705,level
0-15,0.4310049339899228,level
0-15,0.4369659762459942,level
0-15,0.4617026142773724,level
0-15,0.2853739532059533,level
0-15,0.2602204984817763,level
0-15,0.3134990502566416,level
0-15,0.3753134809146892,level
0-15,0.3013135904519338,level
0-15,0.2875552618951549,level
0-15,0.3118467260035146,level
0-15,0.3093222482748881,level
0-15,0.3711237456180362,level
0-15,0.3114989216831832,level
0-15,0.4489397690545783,level
0-15,0.37680215026057,level
0-15,0.3839354620257162,level
0-15,0.3982834788651135,level
0-15,0.3958906582005528,level
0-15,0.5031072441507557,level
0-15,0.4069395445638075,level
0-15,0.6048743365948234,level
0-15,0.5924845878698698,level
0-15,0.4589651455852317,level
0-15,0.6200689365383056,level
0-15,0.5599856380541028,level
0-15,0.4788015248023401,level
0-15,0.4725001707740062,level
0-15,0.353715380530644,level
0-15,0.2922278092115223,level
0-15,0.2775128125247815,level
0-15,0.3614350377417031,level
0-15,0.2962351512991158,level
0-15,0.3078067576181073,level
0-15,0.3445001958440189,level
0-15,0.3208456915088027,level
0-15,0.2679844953728303,level
0-15,0.2372518662879601,level
0-15,0.2493344315381859,level
0-15,0.302261430350599,level
0-15,0.357538898233473,level
0-15,0.3045264869338863,level
0-15,0.3889396141253243,level
0-15,0.3912517391203375,level
0-15,0.4199691953915337,level
0-15,0.3355497640180963,level
0-15,0.4677880851252094,level
0-15,0.4751165464924123,level
0-15,0.4040609768696266,level
0-15,0.358079954842518,level
0-15,0.2291371037376081,level
0-15,0.272154863994097,level
0-15,0.3057651514303676,level
0-15,0.332541008921948,level
0-15,0.2954956163359283,level
0-15,0.2977036233941484,level
0-15,0.2520305001208648,level
0-15,0.2366425859617129,level
0-15,0.2456740919921026,level
0-15,0.3107643003330033,level
0-15,0.2965329639946253,level
0-15,0.3452484665322778,level
0-15,0.3332323927826197,level
0-15,0.3279289258145376,level
0-15,0.2720019455230361,level
0-15,0.2875841723296377,level
0-15,0.349633835799926,level
0-15,0.3195048062031608,level
0-15,0.3992103002355507,level
0-15,0.3867926894027227,level
0-15,0.4309965852725135,level
0-15,0.3189517930984982,level
0-15,0.4904894399794747,level
0-15,0.4060619264742451,level
0-15,0.3280284729385767,level
0-15,0.4892962118544486,level
0-15,0.2991288722056231,level
0-15,0.2237451202116691,level
0-15,0.2766969531750685,level
0-15,0.2849818096060673,level
0-15,0.3431917914739203,level
0-15,0.5935638779418564,level
0-15,0.3834230013290304,level
0-15,0.4212070953075399,level
0-15,0.3847553658880783,level
0-15,0.5944245755259188,level
0-15,0.4127862849126943,level
0-15,0.3641878697388458,level
0-15,0.3416777599864021,level
0-15,0.3064959192321487,level
0-15,0.276265822643995,level
0-15,0.3223767511866012,level
0-15,0.3096812442101764,level
0-15,0.3181676217435768,level
0-15,0.2867911842073645,level
0-15,0.5028402925268216,level
0-15,0.609932106629635,level
0-15,0.4529523364131749,level
0-15,0.4117478221105328,level
0-15,0.3230747302187828,level
0-15,0.2511351720325361,level
0-15,0.2653733238398199,level
0-15,0.2483382009707615,level
0-15,0.3997731334832875,level
0-15,0.3146964509546953,level
0-15,0.3168280745596559,level
0-15,0.2638231335356004,level
0-15,0.3510845558209329,level
0-15,0.3565067188423866,level
0-15,0.2834175774840372,level
0-15,0.2955711771554374,level
0-15,0.3942959018919285,level
0-15,0.3206789443185083,level
0-15,0.3385595614673826,level
0-15,0.4421943387006744,level
0-15,0.3619274834723598,level
0-15,0.3426680389451736,level
0-15,0.3072766518391271,level
0-15,0.2272860984314466,level
0-15,0.2818547288511824,level
0-15,0.2873110669089699,level
0-15,0.3382030529474171,level
0-15,0.3254302653234118,level
0-15,0.3762153765630568,level
0-15,0.3369468943548052,level
0-15,0.3991888943137341,level
0-15,0.396071831634579,level
0-15,0.5145960937480201,level
0-15,0.3633404671196452,level
0-15,0.3480105892007775,level
0-15,0.3488948369574248,level
0-15,0.3714310463745212,level
0-15,0.3387779641490496,level
0-15,0.3592550113724861,level
0-15,0.3814434872328126,level
0-15,0.3876959866639013,level
0-15,0.3253274030521894,level
0-15,0.2993612473070119,level
0-15,0.5190736016132758,level
0-15,0.3735180831672512,level
0-15,0.4070986311583684,level
0-15,0.3803783332060003,level
0-15,0.3246543879362982,level
0-15,0.3241775810773693,level
0-15,0.2884067894062618,level
0-15,0.2916738908013344,level
0-15,0.3257449402351691,level
0-15,0.3074755228191627,level
0-15,0.3396164481808302,level
0-15,0.3626071114972758,level
0-15,0.3956902828660614,level
0-15,0.3586014414402582,level
0-15,0.4206159739615699,level
0-15,0.3391244810867187,level
0-15,0.2891244521448052,level
0-15,0.3301468865052599,level
0-15,0.3885660460468098,level
0-15,0.39737816601148,level
0-15,0.2520493308488729,level
0-15,0.4019261345554956,level
0-15,0.4251989546021897,level
0-15,0.4580364791464592,level
0-15,0.3573374106768249,level
0-15,0.4447037016940048,level
0-15,0.4794473913540771,level
0-15,0.3342738043444563,level
0-15,0.3783742416779369,level
0-15,0.4419323602951682,level
0-15,0.419217102847845,level
0-15,0.4348324753543666,level
0-15,0.3583729132794451,level
0-15,0.4595917978233812,level
0-15,0.4078363900677855,level
0-15,0.2199297945172625,level
0-15,0.2156780523268283,level
0-15,0.2419263307637712,level
0-15,0.537582061382897,level
0-15,0.4056912368205172,level
0-15,0.4959988571687515,level
0-15,0.6916229296557367,level
0-15,0.360231069786279,level
0-15,0.3372823935902886,level
0-15,0.346462373439098,level
0-15,0.3407302314357789,level
0-15,0.309971311853142,level
0-15,0.3587978755047741,level
0-15,0.3343827458160765,level
0-15,0.3322616224742782,level
0-15,0.3240252152850412,level
0-15,0.3318270265527132,level
0-15,0.3670081034672817,level
0-15,0.373315480617217,level
0-15,0.5668764787382643,level
0-15,0.5135258504952499,level
0-15,0.4751800620544947,level
0-15,0.5426277528655045,level
0-15,0.6137495354901494,level
0-15,0.6812041117350106,level
0-15,0.2826023410608217,level
0-15,0.335858123143335,level
0-15,0.2398272897352698,level
0-15,0.3766756955680801,level
0-15,0.4251411319902275,level
0-15,0.5617762330565743,level
0-15,0.516350346828353,level
0-15,0.3334916481994013,level
0-15,0.3714740681877035,level
0-15,0.326698539888002,level
0-15,0.4577509672597624,level
0-15,0.4744395092230106,level
0-15,0.5392829125404333,level
0-15,0.3997942859071109,level
0-15,0.3545679715701104,level
0-15,0.3402513280440434,level
0-15,0.4328306452653589,level
0-15,0.4214071203316025,level
0-15,0.4477326117062846,level
0-15,0.4906620074281183,level
0-15,0.4304512983248976,level
0-15,0.355817479676096,level
0-15,0.401045199258972,level
0-15,0.4013388859373478,level
0-15,0.4215546561351368,level
0-15,0.4763981841287913,level
0-15,0.5812722995752047,level
0-15,0.4591151763901994,level
0-15,0.421913128762638,level
0-15,0.3417719390294823,level
0-15,0.2885765347480424,level
0-15,0.376264779951595,level
0-15,0.2990616205833934,level
0-15,0.3280455903764392,level
0-15,0.3554680339974047,level
0-15,0.3522198250746367,level
0-15,0.3963590344087488,level
0-15,0.3324314485862897,level
0-15,0.3077311837206988,level
0-15,0.2663641271163659,level
0-15,0.4982900085590277,level
0-15,0.5281203940694351,level
0-15,0.4339810368488918,level
0-15,0.2671950753463474,level
0-15,0.3015099850911503,level
0-15,0.2829341833787722,level
0-15,0.4276243685667824,level
0-15,0.3806777334662712,level
0-15,0.416209432839128,level
0-15,0.3502888265204097,level
0-15,0.331870963479355,level
0-15,0.313922805903609,level
0-15,0.3971072536616767,level
0-15,0.278182271439124,level
0-15,0.2766980139473817,level
0-15,0.3018791661391827,level
0-15,0.5045597370222124,level
0-15,0.5564981095953302,level
0-15,0.3065031024448564,level
0-15,0.2963866067193678,level
0-15,0.3789829706634606,level
0-15,0.3740124267180415,level
0-15,0.3499844471773936,level
0-15,0.3363904386144297,level
0-15,0.4476672318170527,level
0-15,0.4435722394953422,level
0-15,0.4317330085426463,level
0-15,0.4998211301596822,level
0-15,0.5583879187850115,level
0-15,0.4272063759995832,level
0-15,0.5792502717759624,level
0-15,0.656297582593275,level
0-15,0.4777374867207817,level
0-15,0.4693883202105169,level
0-15,0.4531087213304809,level
0-15,0.3860846997386831,level
0-15,0.3427873425396884,level
0-15,0.3926673362243308,level
0-15,0.3411269079776926,level
0-15,0.3428354600604505,level
0-15,0.3891305404397586,level
