object_id,player_name,dimension,times_flagged,matches,side,confident,frames_present_total,mistakes_per_1000_frames
DFL-OBJ-0001EW,Robert Andrich,pos,13,2,opponent,True,4539,2.86
DFL-OBJ-0001EW,Robert Andrich,pressure,44,2,opponent,True,4539,9.69
DFL-OBJ-0001EW,Robert Andrich,synchronization,312,2,opponent,True,4539,68.74
DFL-OBJ-0001HJ,Niklas Stark,anticipation,50,1,opponent,False,490,102.04
DFL-OBJ-0001HJ,Niklas Stark,lpc,13,1,opponent,False,490,26.53
DFL-OBJ-0001HJ,Niklas Stark,pressure,3,1,opponent,False,490,6.12
DFL-OBJ-0001HJ,Niklas Stark,synchronization,28,1,opponent,False,490,57.14
DFL-OBJ-0001K8,Patrick Mainka,anticipation,383,2,opponent,True,5978,64.07
DFL-OBJ-0001K8,Patrick Mainka,compactness,130,2,opponent,True,5978,21.75
DFL-OBJ-0001K8,Patrick Mainka,lpc,322,2,opponent,True,5978,53.86
DFL-OBJ-0001K8,Patrick Mainka,pos,25,2,opponent,True,5978,4.18
DFL-OBJ-0001K8,Patrick Mainka,pressure,95,2,opponent,True,5978,15.89
DFL-OBJ-0001K8,Patrick Mainka,synchronization,578,2,opponent,True,5978,96.69
DFL-OBJ-0001UP,Jonathan Glao Tah,anticipation,95,2,opponent,True,3462,27.44
DFL-OBJ-0001UP,Jonathan Glao Tah,compactness,111,2,opponent,True,3462,32.06
DFL-OBJ-0001UP,Jonathan Glao Tah,lpc,141,2,opponent,True,3462,40.73
DFL-OBJ-0001UP,Jonathan Glao Tah,pos,2,1,opponent,False,3462,0.58
DFL-OBJ-0001UP,Jonathan Glao Tah,pressure,57,2,opponent,True,3462,16.46
DFL-OBJ-0001UP,Jonathan Glao Tah,synchronization,327,2,opponent,True,3462,94.45
DFL-OBJ-0001V0,Ihlas Bebou,anticipation,35,1,opponent,False,495,70.71
DFL-OBJ-0001V0,Ihlas Bebou,compactness,153,1,opponent,False,495,309.09
DFL-OBJ-0001V0,Ihlas Bebou,lpc,66,1,opponent,False,495,133.33
DFL-OBJ-0001V0,Ihlas Bebou,pos,12,1,opponent,False,495,24.24
DFL-OBJ-0001V0,Ihlas Bebou,pressure,10,1,opponent,False,495,20.2
DFL-OBJ-0001V0,Ihlas Bebou,synchronization,65,1,opponent,False,495,131.31
DFL-OBJ-0001V4,Yannick Gerhardt,anticipation,205,1,opponent,False,2089,98.13
DFL-OBJ-0001V4,Yannick Gerhardt,compactness,15,1,opponent,False,2089,7.18
DFL-OBJ-0001V4,Yannick Gerhardt,lpc,200,1,opponent,False,2089,95.74
DFL-OBJ-0001V4,Yannick Gerhardt,pos,29,1,opponent,False,2089,13.88
DFL-OBJ-0001V4,Yannick Gerhardt,pressure,88,1,opponent,False,2089,42.13
DFL-OBJ-0001V4,Yannick Gerhardt,synchronization,200,1,opponent,False,2089,95.74
DFL-OBJ-00021P,Mahmoud Dahoud,anticipation,224,1,opponent,False,2839,78.9
DFL-OBJ-00021P,Mahmoud Dahoud,compactness,42,1,opponent,False,2839,14.79
DFL-OBJ-00021P,Mahmoud Dahoud,lpc,288,1,opponent,False,2839,101.44
DFL-OBJ-00021P,Mahmoud Dahoud,pos,38,1,opponent,False,2839,13.38
DFL-OBJ-00021P,Mahmoud Dahoud,pressure,109,1,opponent,False,2839,38.39
DFL-OBJ-00021P,Mahmoud Dahoud,synchronization,259,1,opponent,False,2839,91.23
DFL-OBJ-000280,Julian Brandt,anticipation,10,1,opponent,False,26,384.62
DFL-OBJ-000280,Julian Brandt,lpc,7,1,opponent,False,26,269.23
DFL-OBJ-000280,Julian Brandt,pressure,2,1,opponent,False,26,76.92
DFL-OBJ-000280,Julian Brandt,synchronization,4,1,opponent,False,26,153.85
DFL-OBJ-0002AD,Lukas Manuel Klostermann,anticipation,21,1,opponent,False,228,92.11
DFL-OBJ-0002AD,Lukas Manuel Klostermann,compactness,20,1,opponent,False,228,87.72
DFL-OBJ-0002AD,Lukas Manuel Klostermann,lpc,11,1,opponent,False,228,48.25
DFL-OBJ-0002AD,Lukas Manuel Klostermann,pos,2,1,opponent,False,228,8.77
DFL-OBJ-0002AD,Lukas Manuel Klostermann,pressure,3,1,opponent,False,228,13.16
DFL-OBJ-0002AD,Lukas Manuel Klostermann,synchronization,20,1,opponent,False,228,87.72
DFL-OBJ-0002DW,Janik Haberer,anticipation,274,1,opponent,False,2243,122.16
DFL-OBJ-0002DW,Janik Haberer,compactness,21,1,opponent,False,2243,9.36
DFL-OBJ-0002DW,Janik Haberer,lpc,278,1,opponent,False,2243,123.94
DFL-OBJ-0002DW,Janik Haberer,pos,78,1,opponent,False,2243,34.77
DFL-OBJ-0002DW,Janik Haberer,pressure,129,1,opponent,False,2243,57.51
DFL-OBJ-0002DW,Janik Haberer,synchronization,283,1,opponent,False,2243,126.17
DFL-OBJ-0002F5,Joshua Walter Kimmich,anticipation,499,2,opponent,True,5308,94.01
DFL-OBJ-0002F5,Joshua Walter Kimmich,compactness,81,2,opponent,True,5308,15.26
DFL-OBJ-0002F5,Joshua Walter Kimmich,lpc,531,2,opponent,True,5308,100.04
DFL-OBJ-0002F5,Joshua Walter Kimmich,pos,69,2,opponent,True,5308,13.0
DFL-OBJ-0002F5,Joshua Walter Kimmich,pressure,205,2,opponent,True,5308,38.62
DFL-OBJ-0002F5,Joshua Walter Kimmich,synchronization,531,2,opponent,True,5308,100.04
DFL-OBJ-0002FX,Christopher Trimmel,anticipation,309,2,opponent,True,7237,42.7
DFL-OBJ-0002FX,Christopher Trimmel,compactness,1627,2,opponent,True,7237,224.82
DFL-OBJ-0002FX,Christopher Trimmel,lpc,386,2,opponent,True,7237,53.34
DFL-OBJ-0002FX,Christopher Trimmel,pos,72,2,opponent,True,7237,9.95
DFL-OBJ-0002FX,Christopher Trimmel,pressure,132,2,opponent,True,7237,18.24
DFL-OBJ-0002FX,Christopher Trimmel,synchronization,772,2,opponent,True,7237,106.67
DFL-OBJ-0002IG,Marius Wolf,anticipation,378,1,opponent,False,3114,121.39
DFL-OBJ-0002IG,Marius Wolf,compactness,437,1,opponent,False,3114,140.33
DFL-OBJ-0002IG,Marius Wolf,lpc,240,1,opponent,False,3114,77.07
DFL-OBJ-0002IG,Marius Wolf,pos,27,1,opponent,False,3114,8.67
DFL-OBJ-0002IG,Marius Wolf,pressure,64,1,opponent,False,3114,20.55
DFL-OBJ-0002IG,Marius Wolf,synchronization,460,1,opponent,False,3114,147.72
DFL-OBJ-0002JT,Marnon-Thomas Busch,anticipation,372,2,opponent,True,3990,93.23
DFL-OBJ-0002JT,Marnon-Thomas Busch,compactness,484,2,opponent,True,3990,121.3
DFL-OBJ-0002JT,Marnon-Thomas Busch,lpc,277,2,opponent,True,3990,69.42
DFL-OBJ-0002JT,Marnon-Thomas Busch,pos,43,2,opponent,True,3990,10.78
DFL-OBJ-0002JT,Marnon-Thomas Busch,pressure,80,2,opponent,True,3990,20.05
DFL-OBJ-0002JT,Marnon-Thomas Busch,synchronization,423,2,opponent,True,3990,106.02
DFL-OBJ-0002LI,Nadiem Amiri,anticipation,530,2,opponent,True,5400,98.15
DFL-OBJ-0002LI,Nadiem Amiri,compactness,545,2,opponent,True,5400,100.93
DFL-OBJ-0002LI,Nadiem Amiri,lpc,537,2,opponent,True,5400,99.44
DFL-OBJ-0002LI,Nadiem Amiri,pos,146,2,opponent,True,5400,27.04
DFL-OBJ-0002LI,Nadiem Amiri,pressure,157,2,opponent,True,5400,29.07
DFL-OBJ-0002LI,Nadiem Amiri,synchronization,634,2,opponent,True,5400,117.41
DFL-OBJ-00258B,Maximilian Eggestein,anticipation,439,2,opponent,True,5796,75.74
DFL-OBJ-00258B,Maximilian Eggestein,compactness,17,2,opponent,True,5796,2.93
DFL-OBJ-00258B,Maximilian Eggestein,lpc,478,2,opponent,True,5796,82.47
DFL-OBJ-00258B,Maximilian Eggestein,pos,92,2,opponent,True,5796,15.87
DFL-OBJ-00258B,Maximilian Eggestein,pressure,188,2,opponent,True,5796,32.44
DFL-OBJ-00258B,Maximilian Eggestein,synchronization,460,2,opponent,True,5796,79.37
DFL-OBJ-0025AD,Maximilian Mittelstädt,anticipation,225,2,opponent,True,2935,76.66
DFL-OBJ-0025AD,Maximilian Mittelstädt,compactness,551,2,opponent,True,2935,187.73
DFL-OBJ-0025AD,Maximilian Mittelstädt,lpc,180,2,opponent,True,2935,61.33
DFL-OBJ-0025AD,Maximilian Mittelstädt,pos,22,1,opponent,False,2935,7.5
DFL-OBJ-0025AD,Maximilian Mittelstädt,pressure,47,1,opponent,False,2935,16.01
DFL-OBJ-0025AD,Maximilian Mittelstädt,synchronization,400,2,opponent,True,2935,136.29
DFL-OBJ-0025J3,Grischa Prömel,anticipation,314,2,opponent,True,3260,96.32
DFL-OBJ-0025J3,Grischa Prömel,compactness,58,2,opponent,True,3260,17.79
DFL-OBJ-0025J3,Grischa Prömel,lpc,309,2,opponent,True,3260,94.79
DFL-OBJ-0025J3,Grischa Prömel,pos,62,2,opponent,True,3260,19.02
DFL-OBJ-0025J3,Grischa Prömel,pressure,124,2,opponent,True,3260,38.04
DFL-OBJ-0025J3,Grischa Prömel,synchronization,343,2,opponent,True,3260,105.21
DFL-OBJ-0025RV,Hauke Finn Wahl,anticipation,186,2,opponent,True,6194,30.03
DFL-OBJ-0025RV,Hauke Finn Wahl,compactness,136,2,opponent,True,6194,21.96
DFL-OBJ-0025RV,Hauke Finn Wahl,lpc,216,2,opponent,True,6194,34.87
DFL-OBJ-0025RV,Hauke Finn Wahl,pos,14,2,opponent,True,6194,2.26
DFL-OBJ-0025RV,Hauke Finn Wahl,pressure,75,2,opponent,True,6194,12.11
DFL-OBJ-0025RV,Hauke Finn Wahl,synchronization,409,2,opponent,True,6194,66.03
DFL-OBJ-0025W7,Robin Leon Koch,anticipation,327,2,opponent,True,5669,57.68
DFL-OBJ-0025W7,Robin Leon Koch,compactness,126,2,opponent,True,5669,22.23
DFL-OBJ-0025W7,Robin Leon Koch,lpc,259,2,opponent,True,5669,45.69
DFL-OBJ-0025W7,Robin Leon Koch,pos,21,2,opponent,True,5669,3.7
DFL-OBJ-0025W7,Robin Leon Koch,pressure,68,2,opponent,True,5669,12.0
DFL-OBJ-0025W7,Robin Leon Koch,synchronization,511,2,opponent,True,5669,90.14
DFL-OBJ-00264N,Nico Elvedi,anticipation,280,2,opponent,True,5921,47.29
DFL-OBJ-00264N,Nico Elvedi,compactness,81,2,opponent,True,5921,13.68
DFL-OBJ-00264N,Nico Elvedi,lpc,217,2,opponent,True,5921,36.65
DFL-OBJ-00264N,Nico Elvedi,pos,6,2,opponent,True,5921,1.01
DFL-OBJ-00264N,Nico Elvedi,pressure,55,2,opponent,True,5921,9.29
DFL-OBJ-00264N,Nico Elvedi,synchronization,421,2,opponent,True,5921,71.1
DFL-OBJ-00264T,Waldemar Anton,anticipation,352,2,opponent,True,5370,65.55
DFL-OBJ-00264T,Waldemar Anton,compactness,359,2,opponent,True,5370,66.85
DFL-OBJ-00264T,Waldemar Anton,lpc,274,2,opponent,True,5370,51.02
DFL-OBJ-00264T,Waldemar Anton,pos,29,2,opponent,True,5370,5.4
DFL-OBJ-00264T,Waldemar Anton,pressure,95,2,opponent,True,5370,17.69
DFL-OBJ-00264T,Waldemar Anton,synchronization,670,2,opponent,True,5370,124.77
DFL-OBJ-002651,Benedikt Steffen Gimber,anticipation,255,2,opponent,True,4567,55.84
DFL-OBJ-002651,Benedikt Steffen Gimber,compactness,88,2,opponent,True,4567,19.27
DFL-OBJ-002651,Benedikt Steffen Gimber,lpc,184,2,opponent,True,4567,40.29
DFL-OBJ-002651,Benedikt Steffen Gimber,pos,15,2,opponent,True,4567,3.28
DFL-OBJ-002651,Benedikt Steffen Gimber,pressure,61,2,opponent,True,4567,13.36
DFL-OBJ-002651,Benedikt Steffen Gimber,synchronization,351,2,opponent,True,4567,76.86
DFL-OBJ-002659,Tim Skarke,anticipation,354,2,opponent,True,2660,133.08
DFL-OBJ-002659,Tim Skarke,compactness,292,2,opponent,True,2660,109.77
DFL-OBJ-002659,Tim Skarke,lpc,279,2,opponent,True,2660,104.89
DFL-OBJ-002659,Tim Skarke,pos,95,2,opponent,True,2660,35.71
DFL-OBJ-002659,Tim Skarke,pressure,80,2,opponent,True,2660,30.08
DFL-OBJ-002659,Tim Skarke,synchronization,341,2,opponent,True,2660,128.2
DFL-OBJ-002666,Marcel Sabitzer,anticipation,229,2,opponent,True,1932,118.53
DFL-OBJ-002666,Marcel Sabitzer,compactness,41,2,opponent,True,1932,21.22
DFL-OBJ-002666,Marcel Sabitzer,lpc,225,2,opponent,True,1932,116.46
DFL-OBJ-002666,Marcel Sabitzer,pos,49,2,opponent,True,1932,25.36
DFL-OBJ-002666,Marcel Sabitzer,pressure,62,2,opponent,True,1932,32.09
DFL-OBJ-002666,Marcel Sabitzer,synchronization,184,2,opponent,True,1932,95.24
DFL-OBJ-00266E,Jonas Föhrenbach,anticipation,162,1,opponent,False,2820,57.45
DFL-OBJ-00266E,Jonas Föhrenbach,compactness,636,1,opponent,False,2820,225.53
DFL-OBJ-00266E,Jonas Föhrenbach,lpc,149,1,opponent,False,2820,52.84
DFL-OBJ-00266E,Jonas Föhrenbach,pos,37,1,opponent,False,2820,13.12
DFL-OBJ-00266E,Jonas Föhrenbach,pressure,63,1,opponent,False,2820,22.34
DFL-OBJ-00266E,Jonas Föhrenbach,synchronization,328,1,opponent,False,2820,116.31
DFL-OBJ-002670,Benjamin Paa Kwesi Henrichs,anticipation,27,1,opponent,False,238,113.45
DFL-OBJ-002670,Benjamin Paa Kwesi Henrichs,compactness,29,1,opponent,False,238,121.85
DFL-OBJ-002670,Benjamin Paa Kwesi Henrichs,lpc,25,1,opponent,False,238,105.04
DFL-OBJ-002670,Benjamin Paa Kwesi Henrichs,pos,7,1,opponent,False,238,29.41
DFL-OBJ-002670,Benjamin Paa Kwesi Henrichs,pressure,7,1,opponent,False,238,29.41
DFL-OBJ-002670,Benjamin Paa Kwesi Henrichs,synchronization,18,1,opponent,False,238,75.63
DFL-OBJ-0026MA,Pascal Stenzel,anticipation,82,1,opponent,False,1114,73.61
DFL-OBJ-0026MA,Pascal Stenzel,compactness,236,1,opponent,False,1114,211.85
DFL-OBJ-0026MA,Pascal Stenzel,lpc,73,1,opponent,False,1114,65.53
DFL-OBJ-0026MA,Pascal Stenzel,pos,16,1,opponent,False,1114,14.36
DFL-OBJ-0026MA,Pascal Stenzel,pressure,23,1,opponent,False,1114,20.65
DFL-OBJ-0026MA,Pascal Stenzel,synchronization,144,1,opponent,False,1114,129.26
DFL-OBJ-0026TU,Andrej Kramarić,anticipation,783,2,opponent,True,4295,182.31
DFL-OBJ-0026TU,Andrej Kramarić,compactness,548,2,opponent,True,4295,127.59
DFL-OBJ-0026TU,Andrej Kramarić,lpc,499,2,opponent,True,4295,116.18
DFL-OBJ-0026TU,Andrej Kramarić,pos,163,2,opponent,True,4295,37.95
DFL-OBJ-0026TU,Andrej Kramarić,pressure,132,2,opponent,True,4295,30.73
DFL-OBJ-0026TU,Andrej Kramarić,synchronization,527,2,opponent,True,4295,122.7
DFL-OBJ-0026VB,Phillip Tietz,anticipation,625,1,opponent,False,3337,187.29
DFL-OBJ-0026VB,Phillip Tietz,compactness,454,1,opponent,False,3337,136.05
DFL-OBJ-0026VB,Phillip Tietz,lpc,416,1,opponent,False,3337,124.66
DFL-OBJ-0026VB,Phillip Tietz,pos,199,1,opponent,False,3337,59.63
DFL-OBJ-0026VB,Phillip Tietz,pressure,164,1,opponent,False,3337,49.15
DFL-OBJ-0026VB,Phillip Tietz,synchronization,333,1,opponent,False,3337,99.79
DFL-OBJ-002706,Florian Christian Neuhaus,anticipation,404,2,opponent,True,3329,121.36
DFL-OBJ-002706,Florian Christian Neuhaus,compactness,228,2,opponent,True,3329,68.49
DFL-OBJ-002706,Florian Christian Neuhaus,lpc,357,2,opponent,True,3329,107.24
DFL-OBJ-002706,Florian Christian Neuhaus,pos,161,2,opponent,True,3329,48.36
DFL-OBJ-002706,Florian Christian Neuhaus,pressure,188,2,opponent,True,3329,56.47
DFL-OBJ-002706,Florian Christian Neuhaus,synchronization,282,2,opponent,True,3329,84.71
DFL-OBJ-00278Q,Phillipp Mwene,anticipation,311,2,opponent,True,4624,67.26
DFL-OBJ-00278Q,Phillipp Mwene,compactness,1501,2,opponent,True,4624,324.61
DFL-OBJ-00278Q,Phillipp Mwene,lpc,306,2,opponent,True,4624,66.18
DFL-OBJ-00278Q,Phillipp Mwene,pos,68,2,opponent,True,4624,14.71
DFL-OBJ-00278Q,Phillipp Mwene,pressure,107,2,opponent,True,4624,23.14
DFL-OBJ-00278Q,Phillipp Mwene,synchronization,502,2,opponent,True,4624,108.56
DFL-OBJ-00278S,Serhou Yadaly Guirassy,anticipation,815,2,opponent,True,3692,220.75
DFL-OBJ-00278S,Serhou Yadaly Guirassy,compactness,662,2,opponent,True,3692,179.31
DFL-OBJ-00278S,Serhou Yadaly Guirassy,lpc,502,2,opponent,True,3692,135.97
DFL-OBJ-00278S,Serhou Yadaly Guirassy,pos,152,2,opponent,True,3692,41.17
DFL-OBJ-00278S,Serhou Yadaly Guirassy,pressure,145,2,opponent,True,3692,39.27
DFL-OBJ-00278S,Serhou Yadaly Guirassy,synchronization,424,2,opponent,True,3692,114.84
DFL-OBJ-0027AH,Raphaël Adelino José Guerreiro,anticipation,39,1,opponent,False,527,74.0
DFL-OBJ-0027AH,Raphaël Adelino José Guerreiro,compactness,107,1,opponent,False,527,203.04
DFL-OBJ-0027AH,Raphaël Adelino José Guerreiro,lpc,41,1,opponent,False,527,77.8
DFL-OBJ-0027AH,Raphaël Adelino José Guerreiro,pos,15,1,opponent,False,527,28.46
DFL-OBJ-0027AH,Raphaël Adelino José Guerreiro,pressure,20,1,opponent,False,527,37.95
DFL-OBJ-0027AH,Raphaël Adelino José Guerreiro,synchronization,105,1,opponent,False,527,199.24
DFL-OBJ-0027AX,Florian Kainz,anticipation,246,2,opponent,True,2510,98.01
DFL-OBJ-0027AX,Florian Kainz,compactness,86,2,opponent,True,2510,34.26
DFL-OBJ-0027AX,Florian Kainz,lpc,244,2,opponent,True,2510,97.21
DFL-OBJ-0027AX,Florian Kainz,pos,58,2,opponent,True,2510,23.11
DFL-OBJ-0027AX,Florian Kainz,pressure,67,2,opponent,True,2510,26.69
DFL-OBJ-0027AX,Florian Kainz,synchronization,328,2,opponent,True,2510,130.68
DFL-OBJ-0027B9,Lucas Höler,anticipation,959,2,opponent,True,4662,205.71
DFL-OBJ-0027B9,Lucas Höler,compactness,443,2,opponent,True,4662,95.02
DFL-OBJ-0027B9,Lucas Höler,lpc,746,2,opponent,True,4662,160.02
DFL-OBJ-0027B9,Lucas Höler,pos,242,2,opponent,True,4662,51.91
DFL-OBJ-0027B9,Lucas Höler,pressure,204,2,opponent,True,4662,43.76
DFL-OBJ-0027B9,Lucas Höler,synchronization,436,2,opponent,True,4662,93.52
DFL-OBJ-0027BH,Marco Friedl,anticipation,228,1,opponent,False,3334,68.39
DFL-OBJ-0027BH,Marco Friedl,compactness,230,1,opponent,False,3334,68.99
DFL-OBJ-0027BH,Marco Friedl,lpc,168,1,opponent,False,3334,50.39
DFL-OBJ-0027BH,Marco Friedl,pos,17,1,opponent,False,3334,5.1
DFL-OBJ-0027BH,Marco Friedl,pressure,60,1,opponent,False,3334,18.0
DFL-OBJ-0027BH,Marco Friedl,synchronization,259,1,opponent,False,3334,77.68
DFL-OBJ-0027BI,Niklas Bernd Dorsch,anticipation,359,2,opponent,True,5978,60.05
DFL-OBJ-0027BI,Niklas Bernd Dorsch,compactness,158,2,opponent,True,5978,26.43
DFL-OBJ-0027BI,Niklas Bernd Dorsch,lpc,372,2,opponent,True,5978,62.23
DFL-OBJ-0027BI,Niklas Bernd Dorsch,pos,70,2,opponent,True,5978,11.71
DFL-OBJ-0027BI,Niklas Bernd Dorsch,pressure,166,2,opponent,True,5978,27.77
DFL-OBJ-0027BI,Niklas Bernd Dorsch,synchronization,568,2,opponent,True,5978,95.02
DFL-OBJ-0027FU,Bernardo Fernandes da Silva Junior,anticipation,56,1,opponent,False,1498,37.38
DFL-OBJ-0027FU,Bernardo Fernandes da Silva Junior,compactness,115,1,opponent,False,1498,76.77
DFL-OBJ-0027FU,Bernardo Fernandes da Silva Junior,lpc,77,1,opponent,False,1498,51.4
DFL-OBJ-0027FU,Bernardo Fernandes da Silva Junior,pos,9,1,opponent,False,1498,6.01
DFL-OBJ-0027FU,Bernardo Fernandes da Silva Junior,pressure,24,1,opponent,False,1498,16.02
DFL-OBJ-0027FU,Bernardo Fernandes da Silva Junior,synchronization,109,1,opponent,False,1498,72.76
DFL-OBJ-0027FW,Oliver Jasen Burke,anticipation,303,2,opponent,True,2675,113.27
DFL-OBJ-0027FW,Oliver Jasen Burke,compactness,509,2,opponent,True,2675,190.28
DFL-OBJ-0027FW,Oliver Jasen Burke,lpc,253,2,opponent,True,2675,94.58
DFL-OBJ-0027FW,Oliver Jasen Burke,pos,134,2,opponent,True,2675,50.09
DFL-OBJ-0027FW,Oliver Jasen Burke,pressure,85,2,opponent,True,2675,31.78
DFL-OBJ-0027FW,Oliver Jasen Burke,synchronization,329,2,opponent,True,2675,122.99
DFL-OBJ-0027G6,Serge David Gnabry,anticipation,346,2,opponent,True,3182,108.74
DFL-OBJ-0027G6,Serge David Gnabry,compactness,290,2,opponent,True,3182,91.14
DFL-OBJ-0027G6,Serge David Gnabry,lpc,421,2,opponent,True,3182,132.31
DFL-OBJ-0027G6,Serge David Gnabry,pos,137,2,opponent,True,3182,43.05
DFL-OBJ-0027G6,Serge David Gnabry,pressure,108,2,opponent,True,3182,33.94
DFL-OBJ-0027G6,Serge David Gnabry,synchronization,315,2,opponent,True,3182,98.99
DFL-OBJ-0027IT,David Raum,anticipation,582,2,opponent,True,5555,104.77
DFL-OBJ-0027IT,David Raum,compactness,906,2,opponent,True,5555,163.1
DFL-OBJ-0027IT,David Raum,lpc,417,2,opponent,True,5555,75.07
DFL-OBJ-0027IT,David Raum,pos,88,2,opponent,True,5555,15.84
DFL-OBJ-0027IT,David Raum,pressure,138,2,opponent,True,5555,24.84
DFL-OBJ-0027IT,David Raum,synchronization,644,2,opponent,True,5555,115.93
DFL-OBJ-0027KL,Dayotchanculle Oswald Upamecano,anticipation,206,2,opponent,True,4057,50.78
DFL-OBJ-0027KL,Dayotchanculle Oswald Upamecano,compactness,182,2,opponent,True,4057,44.86
DFL-OBJ-0027KL,Dayotchanculle Oswald Upamecano,lpc,152,2,opponent,True,4057,37.47
DFL-OBJ-0027KL,Dayotchanculle Oswald Upamecano,pos,36,2,opponent,True,4057,8.87
DFL-OBJ-0027KL,Dayotchanculle Oswald Upamecano,pressure,53,2,opponent,True,4057,13.06
DFL-OBJ-0027KL,Dayotchanculle Oswald Upamecano,synchronization,348,2,opponent,True,4057,85.78
DFL-OBJ-0027RM,Robin Hack,anticipation,427,1,opponent,False,2885,148.01
DFL-OBJ-0027RM,Robin Hack,compactness,760,1,opponent,False,2885,263.43
DFL-OBJ-0027RM,Robin Hack,lpc,403,1,opponent,False,2885,139.69
DFL-OBJ-0027RM,Robin Hack,pos,102,1,opponent,False,2885,35.36
DFL-OBJ-0027RM,Robin Hack,pressure,99,1,opponent,False,2885,34.32
DFL-OBJ-0027RM,Robin Hack,synchronization,297,1,opponent,False,2885,102.95
DFL-OBJ-0027T1,Konrad Laimer,anticipation,211,1,opponent,False,2587,81.56
DFL-OBJ-0027T1,Konrad Laimer,compactness,381,1,opponent,False,2587,147.27
DFL-OBJ-0027T1,Konrad Laimer,lpc,209,1,opponent,False,2587,80.79
DFL-OBJ-0027T1,Konrad Laimer,pos,25,1,opponent,False,2587,9.66
DFL-OBJ-0027T1,Konrad Laimer,pressure,74,1,opponent,False,2587,28.6
DFL-OBJ-0027T1,Konrad Laimer,synchronization,259,1,opponent,False,2587,100.12
DFL-OBJ-0027UK,Stefan Posch,anticipation,138,1,opponent,False,3337,41.35
DFL-OBJ-0027UK,Stefan Posch,compactness,64,1,opponent,False,3337,19.18
DFL-OBJ-0027UK,Stefan Posch,lpc,120,1,opponent,False,3337,35.96
DFL-OBJ-0027UK,Stefan Posch,pos,17,1,opponent,False,3337,5.09
DFL-OBJ-0027UK,Stefan Posch,pressure,33,1,opponent,False,3337,9.89
DFL-OBJ-0027UK,Stefan Posch,synchronization,260,1,opponent,False,3337,77.91
DFL-OBJ-0027UO,Elvis Rexhbecaj,anticipation,68,1,opponent,False,776,87.63
DFL-OBJ-0027UO,Elvis Rexhbecaj,compactness,7,1,opponent,False,776,9.02
DFL-OBJ-0027UO,Elvis Rexhbecaj,lpc,73,1,opponent,False,776,94.07
DFL-OBJ-0027UO,Elvis Rexhbecaj,pos,10,1,opponent,False,776,12.89
DFL-OBJ-0027UO,Elvis Rexhbecaj,pressure,26,1,opponent,False,776,33.51
DFL-OBJ-0027UO,Elvis Rexhbecaj,synchronization,94,1,opponent,False,776,121.13
DFL-OBJ-0027UQ,Lars Ritzka,anticipation,5,1,opponent,False,415,12.05
DFL-OBJ-0027UQ,Lars Ritzka,compactness,8,1,opponent,False,415,19.28
DFL-OBJ-0027UQ,Lars Ritzka,lpc,15,1,opponent,False,415,36.14
DFL-OBJ-0027UQ,Lars Ritzka,pos,1,1,opponent,False,415,2.41
DFL-OBJ-0027UQ,Lars Ritzka,pressure,3,1,opponent,False,415,7.23
DFL-OBJ-0027UQ,Lars Ritzka,synchronization,35,1,opponent,False,415,84.34
DFL-OBJ-0027WP,Philipp Lienhart,anticipation,111,2,opponent,True,1917,57.9
DFL-OBJ-0027WP,Philipp Lienhart,compactness,119,2,opponent,True,1917,62.08
DFL-OBJ-0027WP,Philipp Lienhart,lpc,59,2,opponent,True,1917,30.78
DFL-OBJ-0027WP,Philipp Lienhart,pos,4,2,opponent,False,1917,2.09
DFL-OBJ-0027WP,Philipp Lienhart,pressure,17,2,opponent,True,1917,8.87
DFL-OBJ-0027WP,Philipp Lienhart,synchronization,169,2,opponent,True,1917,88.16
DFL-OBJ-0027YK,Deniz Undav,anticipation,636,2,opponent,True,3977,159.92
DFL-OBJ-0027YK,Deniz Undav,compactness,541,2,opponent,True,3977,136.03
DFL-OBJ-0027YK,Deniz Undav,lpc,399,2,opponent,True,3977,100.33
DFL-OBJ-0027YK,Deniz Undav,pos,99,2,opponent,True,3977,24.89
DFL-OBJ-0027YK,Deniz Undav,pressure,103,2,opponent,True,3977,25.9
DFL-OBJ-0027YK,Deniz Undav,synchronization,375,2,opponent,True,3977,94.29
DFL-OBJ-00286V,Nikolas Terkelsen Nartey,anticipation,216,2,opponent,True,2202,98.09
DFL-OBJ-00286V,Nikolas Terkelsen Nartey,compactness,28,2,opponent,True,2202,12.72
DFL-OBJ-00286V,Nikolas Terkelsen Nartey,lpc,235,2,opponent,True,2202,106.72
DFL-OBJ-00286V,Nikolas Terkelsen Nartey,pos,51,2,opponent,True,2202,23.16
DFL-OBJ-00286V,Nikolas Terkelsen Nartey,pressure,98,2,opponent,True,2202,44.5
DFL-OBJ-00286V,Nikolas Terkelsen Nartey,synchronization,215,2,opponent,True,2202,97.64
DFL-OBJ-0028B6,Jan-Niklas Beste,anticipation,260,2,opponent,True,2374,109.52
DFL-OBJ-0028B6,Jan-Niklas Beste,compactness,628,2,opponent,True,2374,264.53
DFL-OBJ-0028B6,Jan-Niklas Beste,lpc,241,2,opponent,True,2374,101.52
DFL-OBJ-0028B6,Jan-Niklas Beste,pos,64,2,opponent,True,2374,26.96
DFL-OBJ-0028B6,Jan-Niklas Beste,pressure,72,2,opponent,True,2374,30.33
DFL-OBJ-0028B6,Jan-Niklas Beste,synchronization,271,2,opponent,True,2374,114.15
